date_key,full_date,year,month,year_month,events_on_date,weighted_events_on_date,bookings_made_on_date,checkins_on_date,checkouts_on_date,booking_value_proxy_for_checkins,package_checkins,avg_stay_nights_for_checkins,avg_lead_days_for_checkins
2015-03-02,2015-03-02,2015,3,2015-03,0,0,0,522,745,623,101,3.5172413793103448,117.45785440613027
2015-02-19,2015-02-19,2015,2,2015-02,0,0,0,1353,1031,1659,306,3.009608277900961,101.89430894308943
2015-02-15,2015-02-15,2015,2,2015-02,0,0,0,1356,2176,1659,303,3.466076696165192,100.74041297935104
2015-02-14,2015-02-14,2015,2,2015-02,0,0,0,1963,1277,2418,455,3.2812022414671422,103.02801833927661
2015-01-10,2015-01-10,2015,1,2015-01,0,0,0,3164,3456,3647,483,2.7247155499367888,52.893173198482934
2016-02-21,2016-02-21,2016,2,2016-02,0,0,0,1,2,1,0,4.0,446.0
2016-02-04,2016-02-04,2016,2,2016-02,0,0,0,1,2,1,0,2.0,401.0
2015-12-31,2015-12-31,2015,12,2015-12,0,0,0,22,9,22,0,2.1363636363636362,387.3181818181818
2015-12-30,2015-12-30,2015,12,2015-12,0,0,0,20,12,20,0,2.8,382.25
2015-12-28,2015-12-28,2015,12,2015-12,0,0,0,10,14,10,0,3.0,406.4
2015-12-08,2015-12-08,2015,12,2015-12,0,0,0,8,3,8,0,4.25,356.75
2015-12-03,2015-12-03,2015,12,2015-12,0,0,0,14,8,14,0,3.642857142857143,367.2857142857143
2015-11-25,2015-11-25,2015,11,2015-11,0,0,0,24,6,24,0,3.2083333333333335,372.625
2015-10-29,2015-10-29,2015,10,2015-10,0,0,0,46,33,49,3,2.5869565217391304,335.7608695652174
2015-10-22,2015-10-22,2015,10,2015-10,0,0,0,52,25,54,2,3.3461538461538463,336.28846153846155
2015-10-08,2015-10-08,2015,10,2015-10,0,0,0,66,43,73,7,3.227272727272727,317.969696969697
2015-10-04,2015-10-04,2015,10,2015-10,0,0,0,61,149,67,6,3.360655737704918,329.60655737704917
2015-09-24,2015-09-24,2015,9,2015-09,0,0,0,99,80,115,16,3.202020202020202,316.020202020202
2015-09-08,2015-09-08,2015,9,2015-09,0,0,0,64,96,70,6,2.953125,293.890625
2015-08-03,2015-08-03,2015,8,2015-08,0,0,0,170,215,193,23,3.6470588235294117,263.34705882352944
2015-08-01,2015-08-01,2015,8,2015-08,0,0,0,213,165,230,17,3.2065727699530515,266.01408450704224
2015-07-28,2015-07-28,2015,7,2015-07,0,0,0,142,162,159,17,3.295774647887324,268.7112676056338
2015-07-16,2015-07-16,2015,7,2015-07,0,0,0,226,205,250,24,3.3849557522123894,255.57079646017698
2015-05-28,2015-05-28,2015,5,2015-05,0,0,0,333,289,376,43,2.96996996996997,209.91591591591592
2015-05-14,2015-05-14,2015,5,2015-05,0,0,0,547,291,624,77,3.1681901279707496,200.46069469835467
2015-05-06,2015-05-06,2015,5,2015-05,0,0,0,359,423,406,47,3.116991643454039,192.52646239554318
2015-05-03,2015-05-03,2015,5,2015-05,0,0,0,443,846,489,46,2.966139954853273,188.22121896162528
2015-03-22,2015-03-22,2015,3,2015-03,0,0,0,576,1042,713,137,3.564236111111111,136.05555555555554
2015-02-26,2015-02-26,2015,2,2015-02,0,0,0,899,738,1070,171,2.981090100111235,106.99888765294772
2015-02-18,2015-02-18,2015,2,2015-02,0,0,0,1088,1173,1310,222,3.275735294117647,101.49724264705883
2015-02-10,2015-02-10,2015,2,2015-02,0,0,0,856,996,1005,149,3.4883177570093458,95.29906542056075
2015-02-07,2015-02-07,2015,2,2015-02,0,0,0,1579,1303,1867,288,3.116529449018366,90.47815072830906
2015-01-16,2015-01-16,2015,1,2015-01,0,0,0,3520,2329,4145,625,2.6974431818181817,58.10653409090909
2015-01-12,2015-01-12,2015,1,2015-01,0,0,0,2339,2923,2734,395,3.0983326207781103,47.818298418127405
2015-01-01,2015-01-01,2015,1,2015-01,0,0,0,7260,10715,7987,727,2.381542699724518,39.9599173553719
2023-08-25,2023-08-25,2023,8,2023-08,0,0,0,0,0,0,0,,
2023-07-21,2023-07-21,2023,7,2023-07,0,0,0,0,0,0,0,,
2023-06-30,2023-06-30,2023,6,2023-06,0,0,0,0,0,0,0,,
2023-06-27,2023-06-27,2023,6,2023-06,0,0,0,0,0,0,0,,
2023-06-01,2023-06-01,2023,6,2023-06,0,0,0,0,0,0,0,,
2023-05-21,2023-05-21,2023,5,2023-05,0,0,0,0,0,0,0,,
2023-05-08,2023-05-08,2023,5,2023-05,0,0,0,0,0,0,0,,
2023-04-08,2023-04-08,2023,4,2023-04,0,0,0,0,0,0,0,,
2023-04-02,2023-04-02,2023,4,2023-04,0,0,0,0,0,0,0,,
2023-03-20,2023-03-20,2023,3,2023-03,0,0,0,0,0,0,0,,
2023-02-08,2023-02-08,2023,2,2023-02,0,0,0,0,0,0,0,,
2023-01-20,2023-01-20,2023,1,2023-01,0,0,0,0,0,0,0,,
2023-01-15,2023-01-15,2023,1,2023-01,0,0,0,0,0,0,0,,
2022-12-13,2022-12-13,2022,12,2022-12,0,0,0,0,0,0,0,,
2022-12-08,2022-12-08,2022,12,2022-12,0,0,0,0,0,0,0,,
2022-11-15,2022-11-15,2022,11,2022-11,0,0,0,0,0,0,0,,
2022-11-10,2022-11-10,2022,11,2022-11,0,0,0,0,0,0,0,,
2022-11-07,2022-11-07,2022,11,2022-11,0,0,0,0,0,0,0,,
2022-09-18,2022-09-18,2022,9,2022-09,0,0,0,0,0,0,0,,
2022-09-10,2022-09-10,2022,9,2022-09,0,0,0,0,0,0,0,,
2022-08-27,2022-08-27,2022,8,2022-08,0,0,0,0,0,0,0,,
2022-07-23,2022-07-23,2022,7,2022-07,0,0,0,0,0,0,0,,
2022-07-13,2022-07-13,2022,7,2022-07,0,0,0,0,0,0,0,,
2022-06-16,2022-06-16,2022,6,2022-06,0,0,0,0,0,0,0,,
2022-05-22,2022-05-22,2022,5,2022-05,0,0,0,0,0,0,0,,
2022-05-19,2022-05-19,2022,5,2022-05,0,0,0,0,0,0,0,,
2022-05-13,2022-05-13,2022,5,2022-05,0,0,0,0,0,0,0,,
2022-05-09,2022-05-09,2022,5,2022-05,0,0,0,0,0,0,0,,
2022-05-06,2022-05-06,2022,5,2022-05,0,0,0,0,0,0,0,,
2022-04-30,2022-04-30,2022,4,2022-04,0,0,0,0,0,0,0,,
2022-03-04,2022-03-04,2022,3,2022-03,0,0,0,0,0,0,0,,
2022-02-09,2022-02-09,2022,2,2022-02,0,0,0,0,0,0,0,,
2022-02-07,2022-02-07,2022,2,2022-02,0,0,0,0,0,0,0,,
2021-12-12,2021-12-12,2021,12,2021-12,0,0,0,0,0,0,0,,
2021-12-04,2021-12-04,2021,12,2021-12,0,0,0,0,0,0,0,,
2021-11-29,2021-11-29,2021,11,2021-11,0,0,0,0,0,0,0,,
2021-11-22,2021-11-22,2021,11,2021-11,0,0,0,0,0,0,0,,
2021-10-23,2021-10-23,2021,10,2021-10,0,0,0,0,0,0,0,,
2021-09-02,2021-09-02,2021,9,2021-09,0,0,0,0,0,0,0,,
2021-08-13,2021-08-13,2021,8,2021-08,0,0,0,0,0,0,0,,
2021-08-10,2021-08-10,2021,8,2021-08,0,0,0,0,0,0,0,,
2021-07-24,2021-07-24,2021,7,2021-07,0,0,0,0,0,0,0,,
2021-07-17,2021-07-17,2021,7,2021-07,0,0,0,0,0,0,0,,
2021-07-16,2021-07-16,2021,7,2021-07,0,0,0,0,0,0,0,,
2021-07-15,2021-07-15,2021,7,2021-07,0,0,0,0,0,0,0,,
2021-06-26,2021-06-26,2021,6,2021-06,0,0,0,0,0,0,0,,
2021-06-08,2021-06-08,2021,6,2021-06,0,0,0,0,0,0,0,,
2021-06-06,2021-06-06,2021,6,2021-06,0,0,0,0,0,0,0,,
2021-05-22,2021-05-22,2021,5,2021-05,0,0,0,0,0,0,0,,
2021-05-07,2021-05-07,2021,5,2021-05,0,0,0,0,0,0,0,,
2021-03-22,2021-03-22,2021,3,2021-03,0,0,0,0,0,0,0,,
2021-01-22,2021-01-22,2021,1,2021-01,0,0,0,0,0,0,0,,
2021-01-10,2021-01-10,2021,1,2021-01,0,0,0,0,0,0,0,,
2020-12-31,2020-12-31,2020,12,2020-12,0,0,0,0,0,0,0,,
2020-12-07,2020-12-07,2020,12,2020-12,0,0,0,0,0,0,0,,
2020-11-22,2020-11-22,2020,11,2020-11,0,0,0,0,0,0,0,,
2020-11-18,2020-11-18,2020,11,2020-11,0,0,0,0,0,0,0,,
2020-11-04,2020-11-04,2020,11,2020-11,0,0,0,0,0,0,0,,
2020-09-26,2020-09-26,2020,9,2020-09,0,0,0,0,0,0,0,,
2020-09-18,2020-09-18,2020,9,2020-09,0,0,0,0,0,0,0,,
2020-08-19,2020-08-19,2020,8,2020-08,0,0,0,0,0,0,0,,
2020-08-18,2020-08-18,2020,8,2020-08,0,0,0,0,0,0,0,,
2020-07-24,2020-07-24,2020,7,2020-07,0,0,0,0,0,0,0,,
2020-07-19,2020-07-19,2020,7,2020-07,0,0,0,0,0,0,0,,
2020-07-03,2020-07-03,2020,7,2020-07,0,0,0,0,0,0,0,,
2020-06-28,2020-06-28,2020,6,2020-06,0,0,0,0,0,0,0,,
2020-06-19,2020-06-19,2020,6,2020-06,0,0,0,0,0,0,0,,
2020-05-06,2020-05-06,2020,5,2020-05,0,0,0,0,0,0,0,,
2020-04-24,2020-04-24,2020,4,2020-04,0,0,0,0,0,0,0,,
2020-04-21,2020-04-21,2020,4,2020-04,0,0,0,0,0,0,0,,
2020-04-06,2020-04-06,2020,4,2020-04,0,0,0,0,0,0,0,,
2020-03-23,2020-03-23,2020,3,2020-03,0,0,0,0,0,0,0,,
2020-03-16,2020-03-16,2020,3,2020-03,0,0,0,0,0,0,0,,
2020-03-15,2020-03-15,2020,3,2020-03,0,0,0,0,0,0,0,,
2020-03-09,2020-03-09,2020,3,2020-03,0,0,0,0,0,0,0,,
2020-03-06,2020-03-06,2020,3,2020-03,0,0,0,0,0,0,0,,
2020-02-09,2020-02-09,2020,2,2020-02,0,0,0,0,0,0,0,,
2020-02-02,2020-02-02,2020,2,2020-02,0,0,0,0,0,0,0,,
2020-01-15,2020-01-15,2020,1,2020-01,0,0,0,0,0,0,0,,
2020-01-12,2020-01-12,2020,1,2020-01,0,0,0,0,0,0,0,,
2019-12-26,2019-12-26,2019,12,2019-12,0,0,0,0,0,0,0,,
2019-11-18,2019-11-18,2019,11,2019-11,0,0,0,0,0,0,0,,
2019-10-18,2019-10-18,2019,10,2019-10,0,0,0,0,0,0,0,,
2019-10-06,2019-10-06,2019,10,2019-10,0,0,0,0,0,0,0,,
2019-09-25,2019-09-25,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-09-20,2019-09-20,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-09-17,2019-09-17,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-09-10,2019-09-10,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-09-05,2019-09-05,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-09-04,2019-09-04,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-08-23,2019-08-23,2019,8,2019-08,0,0,0,0,0,0,0,,
2019-08-14,2019-08-14,2019,8,2019-08,0,0,0,0,0,0,0,,
2019-08-07,2019-08-07,2019,8,2019-08,0,0,0,0,0,0,0,,
2019-07-18,2019-07-18,2019,7,2019-07,0,0,0,0,0,0,0,,
2019-07-11,2019-07-11,2019,7,2019-07,0,0,0,0,0,0,0,,
2019-06-19,2019-06-19,2019,6,2019-06,0,0,0,0,0,0,0,,
2019-06-16,2019-06-16,2019,6,2019-06,0,0,0,0,0,0,0,,
2019-06-11,2019-06-11,2019,6,2019-06,0,0,0,0,0,0,0,,
2019-06-04,2019-06-04,2019,6,2019-06,0,0,0,0,0,0,0,,
2019-05-17,2019-05-17,2019,5,2019-05,0,0,0,0,0,0,0,,
2019-05-15,2019-05-15,2019,5,2019-05,0,0,0,0,0,0,0,,
2019-03-31,2019-03-31,2019,3,2019-03,0,0,0,0,0,0,0,,
2019-03-26,2019-03-26,2019,3,2019-03,0,0,0,0,0,0,0,,
2019-03-08,2019-03-08,2019,3,2019-03,0,0,0,0,0,0,0,,
2019-02-21,2019-02-21,2019,2,2019-02,0,0,0,0,0,0,0,,
2019-02-18,2019-02-18,2019,2,2019-02,0,0,0,0,0,0,0,,
2018-12-08,2018-12-08,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-11-26,2018-11-26,2018,11,2018-11,0,0,0,0,0,0,0,,
2018-11-24,2018-11-24,2018,11,2018-11,0,0,0,0,0,0,0,,
2018-11-16,2018-11-16,2018,11,2018-11,0,0,0,0,0,0,0,,
2018-11-07,2018-11-07,2018,11,2018-11,0,0,0,0,0,0,0,,
2018-11-01,2018-11-01,2018,11,2018-11,0,0,0,0,0,0,0,,
2018-10-28,2018-10-28,2018,10,2018-10,0,0,0,0,0,0,0,,
2018-10-25,2018-10-25,2018,10,2018-10,0,0,0,0,0,0,0,,
2018-10-14,2018-10-14,2018,10,2018-10,0,0,0,0,0,0,0,,
2018-09-27,2018-09-27,2018,9,2018-09,0,0,0,0,0,0,0,,
2018-09-24,2018-09-24,2018,9,2018-09,0,0,0,0,0,0,0,,
2018-09-23,2018-09-23,2018,9,2018-09,0,0,0,0,0,0,0,,
2018-09-09,2018-09-09,2018,9,2018-09,0,0,0,0,0,0,0,,
2018-09-06,2018-09-06,2018,9,2018-09,0,0,0,0,0,0,0,,
2018-08-20,2018-08-20,2018,8,2018-08,0,0,0,0,0,0,0,,
2018-08-16,2018-08-16,2018,8,2018-08,0,0,0,0,0,0,0,,
2018-08-12,2018-08-12,2018,8,2018-08,0,0,0,0,0,0,0,,
2018-08-06,2018-08-06,2018,8,2018-08,0,0,0,0,0,0,0,,
2018-07-22,2018-07-22,2018,7,2018-07,0,0,0,0,0,0,0,,
2018-07-18,2018-07-18,2018,7,2018-07,0,0,0,0,0,0,0,,
2018-07-10,2018-07-10,2018,7,2018-07,0,0,0,0,0,0,0,,
2018-07-08,2018-07-08,2018,7,2018-07,0,0,0,0,0,0,0,,
2018-05-26,2018-05-26,2018,5,2018-05,0,0,0,0,0,0,0,,
2018-05-22,2018-05-22,2018,5,2018-05,0,0,0,0,0,0,0,,
2018-04-24,2018-04-24,2018,4,2018-04,0,0,0,0,0,0,0,,
2018-02-26,2018-02-26,2018,2,2018-02,0,0,0,0,0,0,0,,
2018-02-19,2018-02-19,2018,2,2018-02,0,0,0,0,0,0,0,,
2018-02-15,2018-02-15,2018,2,2018-02,0,0,0,0,0,0,0,,
2018-01-11,2018-01-11,2018,1,2018-01,0,0,0,0,0,0,0,,
2017-12-26,2017-12-26,2017,12,2017-12,0,0,0,0,0,0,0,,
2017-12-24,2017-12-24,2017,12,2017-12,0,0,0,0,0,0,0,,
2017-12-03,2017-12-03,2017,12,2017-12,0,0,0,0,0,0,0,,
2017-11-18,2017-11-18,2017,11,2017-11,0,0,0,0,0,0,0,,
2017-11-06,2017-11-06,2017,11,2017-11,0,0,0,0,0,0,0,,
2017-10-25,2017-10-25,2017,10,2017-10,0,0,0,0,0,0,0,,
2017-10-21,2017-10-21,2017,10,2017-10,0,0,0,0,0,0,0,,
2017-10-20,2017-10-20,2017,10,2017-10,0,0,0,0,0,0,0,,
2017-09-04,2017-09-04,2017,9,2017-09,0,0,0,0,0,0,0,,
2017-08-17,2017-08-17,2017,8,2017-08,0,0,0,0,0,0,0,,
2017-08-15,2017-08-15,2017,8,2017-08,0,0,0,0,0,0,0,,
2017-07-02,2017-07-02,2017,7,2017-07,0,0,0,0,0,0,0,,
2017-06-24,2017-06-24,2017,6,2017-06,0,0,0,0,0,0,0,,
2017-06-09,2017-06-09,2017,6,2017-06,0,0,0,0,0,0,0,,
2017-06-05,2017-06-05,2017,6,2017-06,0,0,0,0,0,0,0,,
2017-03-25,2017-03-25,2017,3,2017-03,0,0,0,0,0,0,0,,
2017-03-06,2017-03-06,2017,3,2017-03,0,0,0,0,0,0,0,,
2017-01-18,2017-01-18,2017,1,2017-01,0,0,0,0,0,0,0,,
2017-01-05,2017-01-05,2017,1,2017-01,0,0,0,0,0,0,0,,
2016-12-06,2016-12-06,2016,12,2016-12,0,0,0,0,0,0,0,,
2016-11-08,2016-11-08,2016,11,2016-11,0,0,0,0,0,0,0,,
2016-11-04,2016-11-04,2016,11,2016-11,0,0,0,0,0,0,0,,
2016-07-23,2016-07-23,2016,7,2016-07,0,0,0,0,0,0,0,,
2016-07-14,2016-07-14,2016,7,2016-07,0,0,0,0,0,0,0,,
2016-07-12,2016-07-12,2016,7,2016-07,0,0,0,0,0,0,0,,
2016-06-25,2016-06-25,2016,6,2016-06,0,0,0,0,0,0,0,,
2016-06-24,2016-06-24,2016,6,2016-06,0,0,0,0,0,0,0,,
2016-05-26,2016-05-26,2016,5,2016-05,0,0,0,0,0,0,0,,
2016-03-29,2016-03-29,2016,3,2016-03,0,0,0,0,0,0,0,,
2016-03-21,2016-03-21,2016,3,2016-03,0,0,0,0,0,0,0,,
2012-12-26,2012-12-26,2012,12,2012-12,0,0,0,0,0,0,0,,
2012-12-21,2012-12-21,2012,12,2012-12,0,0,0,0,0,0,0,,
2012-12-18,2012-12-18,2012,12,2012-12,0,0,0,0,0,0,0,,
2012-11-27,2012-11-27,2012,11,2012-11,0,0,0,0,0,0,0,,
2012-11-23,2012-11-23,2012,11,2012-11,0,0,0,0,0,0,0,,
2012-11-05,2012-11-05,2012,11,2012-11,0,0,0,0,0,0,0,,
2012-10-18,2012-10-18,2012,10,2012-10,0,0,0,0,0,0,0,,
2012-10-16,2012-10-16,2012,10,2012-10,0,0,0,0,0,0,0,,
2012-10-14,2012-10-14,2012,10,2012-10,0,0,0,0,0,0,0,,
2012-09-29,2012-09-29,2012,9,2012-09,0,0,0,0,0,0,0,,
2012-09-10,2012-09-10,2012,9,2012-09,0,0,0,0,0,0,0,,
2012-09-01,2012-09-01,2012,9,2012-09,0,0,0,0,0,0,0,,
2012-08-23,2012-08-23,2012,8,2012-08,0,0,0,0,0,0,0,,
2012-08-05,2012-08-05,2012,8,2012-08,0,0,0,0,0,0,0,,
2012-06-26,2012-06-26,2012,6,2012-06,0,0,0,0,0,0,0,,
2012-06-21,2012-06-21,2012,6,2012-06,0,0,0,0,0,0,0,,
2012-06-16,2012-06-16,2012,6,2012-06,0,0,0,0,0,0,0,,
2012-06-05,2012-06-05,2012,6,2012-06,0,0,0,0,0,0,0,,
2012-04-18,2012-04-18,2012,4,2012-04,0,0,0,0,0,0,0,,
2012-04-17,2012-04-17,2012,4,2012-04,0,0,0,0,0,0,0,,
2012-04-09,2012-04-09,2012,4,2012-04,0,0,0,0,0,0,0,,
2012-04-08,2012-04-08,2012,4,2012-04,0,0,0,0,0,0,0,,
2012-03-08,2012-03-08,2012,3,2012-03,0,0,0,0,0,0,0,,
2012-03-07,2012-03-07,2012,3,2012-03,0,0,0,0,0,0,0,,
2012-02-19,2012-02-19,2012,2,2012-02,0,0,0,0,0,0,0,,
2030-12-08,2030-12-08,2030,12,2030-12,0,0,0,0,0,0,0,,
2030-11-04,2030-11-04,2030,11,2030-11,0,0,0,0,0,0,0,,
2030-10-14,2030-10-14,2030,10,2030-10,0,0,0,0,0,0,0,,
2030-09-28,2030-09-28,2030,9,2030-09,0,0,0,0,0,0,0,,
2030-09-20,2030-09-20,2030,9,2030-09,0,0,0,0,0,0,0,,
2030-09-10,2030-09-10,2030,9,2030-09,0,0,0,0,0,0,0,,
2030-08-22,2030-08-22,2030,8,2030-08,0,0,0,0,0,0,0,,
2030-08-19,2030-08-19,2030,8,2030-08,0,0,0,0,0,0,0,,
2030-08-02,2030-08-02,2030,8,2030-08,0,0,0,0,0,0,0,,
2030-07-06,2030-07-06,2030,7,2030-07,0,0,0,0,0,0,0,,
2030-06-03,2030-06-03,2030,6,2030-06,0,0,0,0,0,0,0,,
2030-05-24,2030-05-24,2030,5,2030-05,0,0,0,0,0,0,0,,
2030-05-21,2030-05-21,2030,5,2030-05,0,0,0,0,0,0,0,,
2030-05-19,2030-05-19,2030,5,2030-05,0,0,0,0,0,0,0,,
2030-04-27,2030-04-27,2030,4,2030-04,0,0,0,0,0,0,0,,
2030-04-04,2030-04-04,2030,4,2030-04,0,0,0,0,0,0,0,,
2030-03-15,2030-03-15,2030,3,2030-03,0,0,0,0,0,0,0,,
2030-02-27,2030-02-27,2030,2,2030-02,0,0,0,0,0,0,0,,
2030-02-16,2030-02-16,2030,2,2030-02,0,0,0,0,0,0,0,,
2030-01-25,2030-01-25,2030,1,2030-01,0,0,0,0,0,0,0,,
2029-12-26,2029-12-26,2029,12,2029-12,0,0,0,0,0,0,0,,
2029-11-24,2029-11-24,2029,11,2029-11,0,0,0,0,0,0,0,,
2029-11-15,2029-11-15,2029,11,2029-11,0,0,0,0,0,0,0,,
2029-11-09,2029-11-09,2029,11,2029-11,0,0,0,0,0,0,0,,
2029-10-17,2029-10-17,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-10-15,2029-10-15,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-09-28,2029-09-28,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-09-08,2029-09-08,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-08-05,2029-08-05,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-07-28,2029-07-28,2029,7,2029-07,0,0,0,0,0,0,0,,
2029-07-09,2029-07-09,2029,7,2029-07,0,0,0,0,0,0,0,,
2029-06-15,2029-06-15,2029,6,2029-06,0,0,0,0,0,0,0,,
2029-06-06,2029-06-06,2029,6,2029-06,0,0,0,0,0,0,0,,
2029-05-07,2029-05-07,2029,5,2029-05,0,0,0,0,0,0,0,,
2029-04-30,2029-04-30,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-04-29,2029-04-29,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-04-28,2029-04-28,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-04-18,2029-04-18,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-04-13,2029-04-13,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-04-06,2029-04-06,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-03-19,2029-03-19,2029,3,2029-03,0,0,0,0,0,0,0,,
2029-03-10,2029-03-10,2029,3,2029-03,0,0,0,0,0,0,0,,
2029-03-07,2029-03-07,2029,3,2029-03,0,0,0,0,0,0,0,,
2029-02-28,2029-02-28,2029,2,2029-02,0,0,0,0,0,0,0,,
2029-01-30,2029-01-30,2029,1,2029-01,0,0,0,0,0,0,0,,
2029-01-27,2029-01-27,2029,1,2029-01,0,0,0,0,0,0,0,,
2029-01-24,2029-01-24,2029,1,2029-01,0,0,0,0,0,0,0,,
2028-12-02,2028-12-02,2028,12,2028-12,0,0,0,0,0,0,0,,
2028-12-01,2028-12-01,2028,12,2028-12,0,0,0,0,0,0,0,,
2028-11-14,2028-11-14,2028,11,2028-11,0,0,0,0,0,0,0,,
2028-11-04,2028-11-04,2028,11,2028-11,0,0,0,0,0,0,0,,
2028-09-10,2028-09-10,2028,9,2028-09,0,0,0,0,0,0,0,,
2028-08-30,2028-08-30,2028,8,2028-08,0,0,0,0,0,0,0,,
2028-08-20,2028-08-20,2028,8,2028-08,0,0,0,0,0,0,0,,
2028-07-12,2028-07-12,2028,7,2028-07,0,0,0,0,0,0,0,,
2028-06-26,2028-06-26,2028,6,2028-06,0,0,0,0,0,0,0,,
2028-06-08,2028-06-08,2028,6,2028-06,0,0,0,0,0,0,0,,
2028-06-06,2028-06-06,2028,6,2028-06,0,0,0,0,0,0,0,,
2028-05-28,2028-05-28,2028,5,2028-05,0,0,0,0,0,0,0,,
2028-04-28,2028-04-28,2028,4,2028-04,0,0,0,0,0,0,0,,
2028-03-14,2028-03-14,2028,3,2028-03,0,0,0,0,0,0,0,,
2028-03-11,2028-03-11,2028,3,2028-03,0,0,0,0,0,0,0,,
2028-03-05,2028-03-05,2028,3,2028-03,0,0,0,0,0,0,0,,
2028-02-09,2028-02-09,2028,2,2028-02,0,0,0,0,0,0,0,,
2028-02-02,2028-02-02,2028,2,2028-02,0,0,0,0,0,0,0,,
2028-01-25,2028-01-25,2028,1,2028-01,0,0,0,0,0,0,0,,
2028-01-20,2028-01-20,2028,1,2028-01,0,0,0,0,0,0,0,,
2028-01-19,2028-01-19,2028,1,2028-01,0,0,0,0,0,0,0,,
2028-01-17,2028-01-17,2028,1,2028-01,0,0,0,0,0,0,0,,
2028-01-04,2028-01-04,2028,1,2028-01,0,0,0,0,0,0,0,,
2027-12-16,2027-12-16,2027,12,2027-12,0,0,0,0,0,0,0,,
2027-10-28,2027-10-28,2027,10,2027-10,0,0,0,0,0,0,0,,
2027-10-20,2027-10-20,2027,10,2027-10,0,0,0,0,0,0,0,,
2027-10-16,2027-10-16,2027,10,2027-10,0,0,0,0,0,0,0,,
2027-10-12,2027-10-12,2027,10,2027-10,0,0,0,0,0,0,0,,
2027-10-01,2027-10-01,2027,10,2027-10,0,0,0,0,0,0,0,,
2027-09-28,2027-09-28,2027,9,2027-09,0,0,0,0,0,0,0,,
2027-08-30,2027-08-30,2027,8,2027-08,0,0,0,0,0,0,0,,
2027-08-09,2027-08-09,2027,8,2027-08,0,0,0,0,0,0,0,,
2027-07-20,2027-07-20,2027,7,2027-07,0,0,0,0,0,0,0,,
2027-07-10,2027-07-10,2027,7,2027-07,0,0,0,0,0,0,0,,
2027-07-04,2027-07-04,2027,7,2027-07,0,0,0,0,0,0,0,,
2027-06-29,2027-06-29,2027,6,2027-06,0,0,0,0,0,0,0,,
2027-06-27,2027-06-27,2027,6,2027-06,0,0,0,0,0,0,0,,
2027-06-02,2027-06-02,2027,6,2027-06,0,0,0,0,0,0,0,,
2027-05-20,2027-05-20,2027,5,2027-05,0,0,0,0,0,0,0,,
2027-05-18,2027-05-18,2027,5,2027-05,0,0,0,0,0,0,0,,
2027-05-04,2027-05-04,2027,5,2027-05,0,0,0,0,0,0,0,,
2027-04-29,2027-04-29,2027,4,2027-04,0,0,0,0,0,0,0,,
2027-04-12,2027-04-12,2027,4,2027-04,0,0,0,0,0,0,0,,
2027-04-09,2027-04-09,2027,4,2027-04,0,0,0,0,0,0,0,,
2027-03-09,2027-03-09,2027,3,2027-03,0,0,0,0,0,0,0,,
2027-03-07,2027-03-07,2027,3,2027-03,0,0,0,0,0,0,0,,
2027-03-03,2027-03-03,2027,3,2027-03,0,0,0,0,0,0,0,,
2027-02-19,2027-02-19,2027,2,2027-02,0,0,0,0,0,0,0,,
2027-02-15,2027-02-15,2027,2,2027-02,0,0,0,0,0,0,0,,
2027-01-25,2027-01-25,2027,1,2027-01,0,0,0,0,0,0,0,,
2027-01-24,2027-01-24,2027,1,2027-01,0,0,0,0,0,0,0,,
2027-01-09,2027-01-09,2027,1,2027-01,0,0,0,0,0,0,0,,
2026-12-28,2026-12-28,2026,12,2026-12,0,0,0,0,0,0,0,,
2026-11-15,2026-11-15,2026,11,2026-11,0,0,0,0,0,0,0,,
2026-11-13,2026-11-13,2026,11,2026-11,0,0,0,0,0,0,0,,
2026-10-23,2026-10-23,2026,10,2026-10,0,0,0,0,0,0,0,,
2026-10-01,2026-10-01,2026,10,2026-10,0,0,0,0,0,0,0,,
2026-09-07,2026-09-07,2026,9,2026-09,0,0,0,0,0,0,0,,
2026-07-31,2026-07-31,2026,7,2026-07,0,0,0,0,0,0,0,,
2026-06-26,2026-06-26,2026,6,2026-06,0,0,0,0,0,0,0,,
2026-06-22,2026-06-22,2026,6,2026-06,0,0,0,0,0,0,0,,
2026-06-17,2026-06-17,2026,6,2026-06,0,0,0,0,0,0,0,,
2026-05-26,2026-05-26,2026,5,2026-05,0,0,0,0,0,0,0,,
