year_month,lead_time_bucket,stay_length_bucket,party_segment,users,events,weighted_events,bookings,booking_row_rate,booking_weighted_event_rate,package_share,mobile_share,booking_value_proxy_total,sessions,booking_sessions,session_booking_rate
2013-05-01,91_plus,8_14,solo,595,1821,3158,71,0.03898956617243273,0.022482583913869536,0.6197183098591549,0.11532125205930807,115,791,93,0.11757269279393173
2013-05-01,91_plus,15_plus,couple,313,890,1507,21,0.02359550561797753,0.013934970139349702,0.47619047619047616,0.10337078651685393,31,389,39,0.10025706940874037
2013-05-01,31_90,8_14,family_with_children,2048,8250,14640,303,0.036727272727272726,0.020765027322404372,0.41914191419141916,0.12727272727272726,430,3219,412,0.12799005902454177
2013-05-01,2_7,15_plus,group,8,47,81,0,0.0,0.0,,0.19148936170212766,0,8,2,0.25
2013-05-01,2_7,15_plus,solo,69,148,235,15,0.10135135135135136,0.06808510638297872,0.06666666666666667,0.05405405405405406,16,81,20,0.24691358024691357
2013-05-01,91_plus,15_plus,group,27,77,141,0,0.0,0.0,,0.2597402597402597,0,35,1,0.02857142857142857
2013-05-01,8_30,15_plus,couple,269,544,843,9,0.016544117647058824,0.010676156583629894,0.6666666666666666,0.15992647058823528,15,301,42,0.13953488372093023
2013-05-01,same_next_day,8_14,couple,89,180,297,9,0.05,0.030303030303030304,0.3333333333333333,0.19444444444444445,12,107,24,0.22429906542056074
2013-05-01,same_next_day,8_14,solo,79,175,265,28,0.16,0.10566037735849057,0.17857142857142858,0.12,33,89,36,0.4044943820224719
2013-05-01,2_7,8_14,family_with_children,239,715,1196,51,0.07132867132867132,0.042642140468227424,0.09803921568627451,0.15524475524475526,56,293,61,0.20819112627986347
2013-05-01,8_30,15_plus,solo,135,357,599,16,0.04481792717086835,0.028380634390651086,0.125,0.047619047619047616,18,172,24,0.13953488372093023
2013-05-01,2_7,15_plus,couple,90,171,279,6,0.03508771929824561,0.025089605734767026,0.0,0.1695906432748538,6,103,17,0.1650485436893204
2013-05-01,same_next_day,4_7,group,102,317,513,28,0.08832807570977919,0.05458089668615984,0.17857142857142858,0.08201892744479496,33,125,38,0.304
2013-05-01,91_plus,15_plus,solo,115,289,552,12,0.04152249134948097,0.021739130434782608,0.4166666666666667,0.12110726643598616,17,143,14,0.0979020979020979
2013-05-01,31_90,15_plus,group,34,106,172,2,0.018867924528301886,0.011627906976744186,0.5,0.1509433962264151,3,40,4,0.1
2013-05-01,31_90,15_plus,solo,165,425,779,11,0.02588235294117647,0.014120667522464698,0.45454545454545453,0.05176470588235294,16,202,19,0.09405940594059406
2013-05-01,8_30,15_plus,group,22,40,82,2,0.05,0.024390243902439025,0.5,0.075,3,24,4,0.16666666666666666
2013-05-01,same_next_day,15_plus,family_with_children,17,25,38,1,0.04,0.02631578947368421,0.0,0.08,1,18,2,0.1111111111111111
2014-01-01,8_30,1,solo,6943,19765,25163,3756,0.19003288641538071,0.15105512061359933,0.12912673056443025,0.07563875537566406,4241,8945,3939,0.4403577417551705
2014-01-01,8_30,4_7,solo,5107,16679,24171,1747,0.10474249055698782,0.07335236440362418,0.4115626788780767,0.08399784159721806,2466,7216,2012,0.27882483370288247
2014-01-01,31_90,2_3,couple,17500,67571,100326,4443,0.06575305974456498,0.04502322428881845,0.31240153049741165,0.14876204288822129,5831,26055,5145,0.19746689694876224
2014-01-01,91_plus,2_3,couple,12753,51780,74936,3082,0.05952105059868675,0.04227607558449877,0.24594419208306295,0.1466975666280417,3840,19603,3547,0.18094169259807172
2014-01-01,8_30,4_7,couple,11059,40861,63968,2213,0.054159222730721227,0.03509567283641821,0.46633529145955716,0.14671691833288467,3245,16634,2783,0.16730792353011903
2014-01-01,31_90,8_14,couple,3435,12962,20891,428,0.033019595741397935,0.020822363697285913,0.6752336448598131,0.1498997068353649,717,5210,660,0.12667946257197696
2014-01-01,91_plus,4_7,family_with_children,8879,41572,65764,1803,0.04337053786202252,0.028267745270968918,0.338879645036051,0.15599441932069663,2414,15288,1949,0.12748560962846678
2014-01-01,same_next_day,1,couple,6159,17755,23490,3152,0.17752745705435088,0.13486590038314175,0.0038071065989847717,0.24911292593635595,3164,7713,3538,0.45870608064307017
2014-01-01,8_30,2_3,family_with_children,5130,18531,26359,1818,0.09810587663914522,0.06999506809818279,0.09020902090209021,0.12854136312125627,1982,7210,1923,0.2667128987517337
2014-01-01,same_next_day,1,solo,5192,14190,18355,3384,0.23847780126849893,0.18572596022882049,0.0233451536643026,0.15961945031712474,3463,6695,3606,0.5386109036594473
2014-01-01,91_plus,15_plus,solo,221,624,853,13,0.020833333333333332,0.015240328253223915,0.5384615384615384,0.14102564102564102,20,309,21,0.06796116504854369
2014-01-01,31_90,1,family_with_children,3859,13238,17999,1596,0.12056201843178728,0.09028279348852714,0.020050125313283207,0.10832452032029008,1628,5119,1583,0.3092400859542879
2014-01-01,31_90,4_7,family_with_children,8851,43302,71978,2057,0.04750357951133897,0.029175581427658453,0.4526008750607681,0.15036256985820518,2988,15459,2244,0.1451581602949738
2014-01-01,8_30,1,couple,11379,33744,44355,3906,0.11575391180654339,0.08923458460151054,0.0350742447516641,0.1280523944997629,4043,14529,4596,0.3163328515383027
2014-01-01,31_90,2_3,solo,6500,20716,28729,1986,0.09586792817146167,0.07013818789376589,0.3393756294058409,0.09393705348522881,2660,9040,2282,0.25243362831858407
2014-01-01,2_7,1,couple,8990,24311,31642,3504,0.144132285796553,0.11181341255293598,0.0182648401826484,0.15408662745259347,3568,10858,4097,0.3773254743046602
2014-01-01,31_90,2_3,group,3540,13421,20245,937,0.06981596006258849,0.04692516670782909,0.327641408751334,0.13083972878325012,1244,5205,1119,0.21498559077809798
2014-01-01,2_7,2_3,family_with_children,2349,7599,10733,872,0.11475194104487432,0.08245597689369236,0.033256880733944956,0.13514936175812606,901,3038,949,0.31237656352863724
2014-01-01,2_7,1,solo,6778,18859,23799,4094,0.2170846810541386,0.17416698180595824,0.09623839765510503,0.07778779362638528,4488,8516,4297,0.5045796148426491
2014-01-01,91_plus,1,family_with_children,3200,11922,16019,1418,0.11893977520550243,0.0905175104563331,0.014809590973201692,0.10308673041436,1439,4550,1338,0.29406593406593406
2014-01-01,same_next_day,1,group,778,2229,3014,411,0.18438761776581428,0.13636363636363635,0.0024330900243309003,0.21130551816958276,412,951,482,0.5068349106203995
2014-01-01,8_30,1,group,1668,5413,7425,697,0.12876408645852577,0.09400673400673401,0.02582496413199426,0.10641049325697395,715,2170,818,0.37695852534562213
2014-01-01,91_plus,2_3,group,3192,13089,20301,828,0.06325922530369012,0.04142653071277277,0.286231884057971,0.13721445488578196,1065,4833,948,0.1961514587212911
2014-01-01,2_7,1,group,1197,3591,4837,537,0.14954051796157058,0.11163944593756461,0.020484171322160148,0.12976886661097187,548,1464,634,0.43306010928961747
2014-01-01,91_plus,2_3,solo,3033,10008,13883,712,0.07114308553157474,0.05207808110638911,0.30758426966292135,0.11920463629096723,931,4201,852,0.2028088550345156
2014-01-01,91_plus,8_14,family_with_children,2720,11943,19524,295,0.024700661475341203,0.015263265724236837,0.488135593220339,0.1944235116804823,439,4382,378,0.08626198083067092
2014-01-01,8_30,4_7,group,1317,4645,7425,289,0.06221743810548978,0.039057239057239054,0.3391003460207612,0.11840688912809473,387,1892,383,0.20243128964059195
2014-01-01,91_plus,15_plus,couple,744,2133,3236,38,0.017815283638068447,0.011742892459826947,0.6578947368421053,0.15096108766994842,63,956,89,0.09309623430962342
2014-01-01,same_next_day,2_3,family_with_children,937,2766,4089,365,0.13195950831525669,0.09024211298606016,0.01643835616438356,0.19522776572668113,371,1114,410,0.36804308797127466
2014-01-01,2_7,4_7,family_with_children,929,3007,4614,289,0.09610907881609577,0.06285218899003034,0.1384083044982699,0.13934153641503158,329,1253,332,0.2649640861931365
2014-01-01,31_90,8_14,group,420,1527,2399,55,0.03601833660772757,0.022926219258024176,0.5272727272727272,0.19842829076620824,84,602,79,0.13122923588039867
2014-01-01,31_90,8_14,solo,1089,3551,5334,166,0.04674739509997184,0.031308586426696663,0.5,0.14249507181075755,249,1558,238,0.1527599486521181
2014-01-01,8_30,8_14,family_with_children,589,1938,2946,79,0.04076367389060888,0.0274949083503055,0.21518987341772153,0.09855521155830753,96,857,108,0.12602100350058343
2014-01-01,31_90,15_plus,couple,476,1178,1799,18,0.015280135823429542,0.010005558643690939,0.4444444444444444,0.14176570458404075,26,604,70,0.11589403973509933
2014-01-01,same_next_day,8_14,couple,107,275,410,24,0.08727272727272728,0.06097560975609756,0.08333333333333333,0.23272727272727273,26,129,39,0.3023255813953488
2014-01-01,same_next_day,8_14,group,16,34,46,3,0.08823529411764706,0.06521739130434782,0.0,0.38235294117647056,3,17,7,0.4117647058823529
2014-01-01,2_7,8_14,family_with_children,165,402,606,45,0.11194029850746269,0.07425742574257425,0.13333333333333333,0.11691542288557213,51,201,58,0.2885572139303483
2014-01-01,2_7,15_plus,family_with_children,81,167,223,9,0.05389221556886228,0.04035874439461883,0.1111111111111111,0.1317365269461078,10,96,18,0.1875
2014-01-01,same_next_day,4_7,family_with_children,278,853,1260,76,0.08909730363423213,0.06111111111111111,0.039473684210526314,0.19577960140679954,79,351,97,0.27635327635327633
2014-01-01,8_30,15_plus,family_with_children,181,363,517,9,0.024793388429752067,0.017408123791102514,0.1111111111111111,0.08264462809917356,10,203,30,0.1477832512315271
2014-01-01,31_90,15_plus,solo,201,573,851,16,0.027923211169284468,0.01880141010575793,0.375,0.04886561954624782,22,258,29,0.1124031007751938
2014-01-01,91_plus,15_plus,group,96,183,284,3,0.01639344262295082,0.01056338028169014,1.0,0.11475409836065574,6,112,9,0.08035714285714286
2014-01-01,same_next_day,8_14,solo,114,240,335,30,0.125,0.10149253731343283,0.13333333333333333,0.10833333333333334,34,131,42,0.32061068702290074
2014-01-01,same_next_day,15_plus,solo,47,97,129,4,0.041237113402061855,0.031007751937984496,0.25,0.14432989690721648,5,49,12,0.24489795918367346
2014-06-01,91_plus,1,solo,2149,7178,9332,683,0.09515185288381164,0.0745820831547364,0.043923865300146414,0.07063248815826136,713,2921,729,0.24957206436152002
2014-06-01,91_plus,1,group,1399,5246,7272,454,0.08654212733511246,0.06298129812981298,0.01762114537444934,0.12066336256195197,462,1945,511,0.2627249357326478
2014-06-01,2_7,4_7,group,971,3703,5684,220,0.059411288144747505,0.0390570021111893,0.1409090909090909,0.08722657304887929,251,1327,295,0.22230595327807084
2014-06-01,2_7,15_plus,solo,248,569,852,28,0.0492091388400703,0.03286384976525822,0.03571428571428571,0.06502636203866433,29,292,56,0.1917808219178082
2014-06-01,8_30,15_plus,couple,555,1316,1770,24,0.0182370820668693,0.013559322033898305,0.16666666666666666,0.09346504559270517,28,643,63,0.09797822706065319
2014-06-01,91_plus,8_14,solo,1137,3788,5679,97,0.025607180570221752,0.017960908610670893,0.4845360824742268,0.10850052798310454,144,1700,140,0.08235294117647059
2014-06-01,8_30,15_plus,solo,479,1390,1860,52,0.03741007194244604,0.02849462365591398,0.21153846153846154,0.07410071942446043,63,620,98,0.15806451612903225
2014-06-01,2_7,8_14,family_with_children,298,944,1416,38,0.04025423728813559,0.02754237288135593,0.2631578947368421,0.15360169491525424,48,377,66,0.17506631299734748
2014-06-01,31_90,15_plus,solo,420,1174,1712,42,0.03577512776831346,0.02511682242990654,0.19047619047619047,0.10136286201022146,50,529,75,0.14177693761814744
2014-06-01,8_30,15_plus,group,81,231,305,4,0.017316017316017316,0.013114754098360656,0.0,0.12121212121212122,4,108,13,0.12037037037037036
2014-06-01,2_7,15_plus,couple,257,571,755,16,0.028021015761821366,0.022516556291390728,0.125,0.07005253940455342,18,278,40,0.14388489208633093
2014-06-01,31_90,15_plus,group,82,255,320,9,0.03529411764705882,0.028125,0.1111111111111111,0.1411764705882353,10,95,10,0.10526315789473684
2014-06-01,same_next_day,4_7,family_with_children,509,1921,2993,112,0.05830296720458095,0.03775476110925493,0.10714285714285714,0.17334721499219158,124,685,142,0.2072992700729927
2014-06-01,91_plus,15_plus,solo,276,759,1077,11,0.014492753623188406,0.01021355617455896,0.45454545454545453,0.11067193675889328,16,354,29,0.08192090395480225
2014-06-01,same_next_day,8_14,family_with_children,61,197,306,4,0.02030456852791878,0.013071895424836602,0.0,0.16243654822335024,4,84,10,0.11904761904761904
2014-06-01,2_7,15_plus,group,47,91,117,7,0.07692307692307693,0.06837606837606838,0.0,0.06593406593406594,7,52,10,0.19230769230769232
2014-06-01,same_next_day,15_plus,solo,95,178,245,9,0.05056179775280899,0.036734693877551024,0.0,0.11797752808988764,9,106,35,0.330188679245283
2014-06-01,same_next_day,15_plus,couple,102,195,271,7,0.035897435897435895,0.025830258302583026,0.0,0.1282051282051282,7,115,27,0.23478260869565218
2014-06-01,91_plus,15_plus,group,74,246,374,7,0.028455284552845527,0.01871657754010695,0.2857142857142857,0.2032520325203252,9,109,8,0.07339449541284404
2014-12-01,same_next_day,2_3,couple,10608,34007,48057,3449,0.10142029582144853,0.07289260669621492,0.018846042331110466,0.2806481018613815,3514,13929,4359,0.3129442171010123
2014-12-01,31_90,2_3,couple,35961,154090,209824,8066,0.05234603154000909,0.03920905139545524,0.15559137118770147,0.15954312414822505,9321,57223,9364,0.16364049420687485
2014-12-01,8_30,2_3,couple,47030,199539,272434,11938,0.05982790331714602,0.04460896951188178,0.097420003350645,0.16040473290935606,13101,74526,14564,0.19542173201298876
2014-12-01,2_7,1,couple,31932,104993,140135,11390,0.10848342270437077,0.0824918828272737,0.007287093942054433,0.2220719476536531,11473,42919,13151,0.3064144085370116
2014-12-01,91_plus,8_14,group,1140,4839,7142,60,0.012399256044637322,0.00854102492299076,0.3,0.13060549700351312,78,1705,108,0.06334310850439882
2014-12-01,31_90,1,couple,18367,66358,86315,5683,0.08564152023870521,0.06724207843364421,0.02322716874890023,0.14237921576901053,5815,26587,6450,0.24259976680332493
2014-12-01,91_plus,4_7,couple,30932,145361,203039,3328,0.022894724169481497,0.016824353941853536,0.2926682692307692,0.1755629088957836,4302,53525,4087,0.07635684259691733
2014-12-01,8_30,2_3,solo,17020,63712,85051,5921,0.09293382722250125,0.07076930312400795,0.17176152676912684,0.08907270215971873,6938,25221,6756,0.26787201141905553
2014-12-01,31_90,2_3,solo,12475,44925,59834,3423,0.07619365609348915,0.05846174415883946,0.19544259421560034,0.09081803005008347,4092,18056,3910,0.2165485157288436
2014-12-01,91_plus,2_3,family_with_children,6468,33821,46718,1654,0.04890452677330653,0.03660259428913909,0.06529625151148731,0.14455515803790545,1762,10665,1732,0.1624003750586029
2014-12-01,91_plus,8_14,couple,7794,33128,49147,486,0.014670369475971987,0.01009217246220522,0.4012345679012346,0.19276744747645497,681,12702,696,0.0547945205479452
2014-12-01,31_90,1,group,3351,12581,16916,1077,0.08560527779985692,0.06455426814849846,0.018570102135561744,0.1030919640728082,1097,4686,1245,0.26568501920614596
2014-12-01,91_plus,4_7,group,6156,26749,38027,742,0.027739354742233355,0.019880611144712967,0.2560646900269542,0.15114583722755992,932,9764,929,0.09514543219991807
2014-12-01,8_30,8_14,couple,4725,17196,23768,508,0.029541753896254942,0.021541568495456076,0.2795275590551181,0.15608280995580368,650,7160,817,0.11410614525139665
2014-12-01,31_90,1,solo,6955,22784,29124,2571,0.11284234550561797,0.08958247493476171,0.06339945546479969,0.07535990168539326,2734,9366,2770,0.29575058723040787
2014-12-01,2_7,1,solo,13841,43143,55898,7298,0.169158380270264,0.13215141865540805,0.05480953685941354,0.10196323853232274,7698,18400,7783,0.4229891304347826
2014-12-01,31_90,2_3,group,6743,29962,42012,1645,0.05490287697750484,0.03991716652385033,0.14711246200607903,0.118950670849743,1887,10455,1960,0.1874701099952176
2014-12-01,same_next_day,1,family_with_children,5374,19060,27664,2264,0.11878279118572928,0.08281521110468479,0.0008833922261484099,0.3911332633788038,2266,7174,2457,0.34248675773626985
2014-12-01,8_30,4_7,family_with_children,9156,47370,67867,1772,0.037407641967489975,0.026625605964607245,0.21557562076749437,0.1465062275701921,2154,16406,2074,0.12641716445202975
2014-12-01,2_7,4_7,couple,10546,38524,54272,1870,0.048541169141314504,0.03484301297169811,0.20855614973262032,0.17477416675319282,2260,15412,2624,0.17025694264209706
2013-03-01,same_next_day,2_3,family_with_children,1932,6110,10666,760,0.12438625204582651,0.07209825614100882,0.017105263157894738,0.18379705400981997,773,2319,850,0.3665373005605865
2013-03-01,2_7,2_3,family_with_children,5209,19134,33738,1891,0.0988293090833072,0.05640524038176537,0.035959809624537285,0.12532664367095223,1959,6994,2099,0.30011438375750643
2013-03-01,31_90,2_3,couple,13801,53688,96733,3658,0.06813440619877813,0.03848738279594347,0.2692728266812466,0.13174266130233944,4643,20624,4310,0.20897982932505818
2013-03-01,8_30,4_7,solo,3879,12670,21449,1295,0.10220994475138122,0.06102848617651173,0.4193050193050193,0.08966061562746645,1838,5443,1521,0.27944148447547307
2013-03-01,31_90,4_7,couple,12772,53270,97833,2683,0.050366059695888865,0.027782036736070652,0.6313827804696236,0.13761967336211753,4377,20597,3141,0.1524979365927077
2013-03-01,8_30,4_7,couple,8318,29797,52842,1682,0.056448635768701544,0.03217137882744786,0.4934601664684899,0.1342081417592375,2512,12288,2120,0.17252604166666666
2013-03-01,8_30,1,family_with_children,6626,23983,41999,3131,0.13055080682149856,0.07566846829686422,0.005748961992973491,0.09831964308051537,3149,8780,3223,0.3670842824601367
2013-03-01,2_7,1,family_with_children,5508,18177,31398,2661,0.1463937943555042,0.08615198420281546,0.003006388575723412,0.11745612587335644,2669,6931,2745,0.3960467465012264
2013-03-01,8_30,2_3,family_with_children,9379,37171,66168,3337,0.08977428640606924,0.05145992020311933,0.05783637998201978,0.11274918619353798,3530,13346,3606,0.270193316349468
2013-03-01,same_next_day,1,family_with_children,3514,10591,17557,1810,0.17089982060239825,0.10377627157259213,0.0022099447513812156,0.19837597960532527,1814,4274,1883,0.44057089377632197
