year_month,is_package,lead_time_bucket,stay_length_bucket,party_segment,channel,is_mobile,users,events,weighted_events,bookings,weighted_bookings,booking_row_rate,booking_weighted_event_rate,booking_value_proxy_total
2013/06/01,"1",2_7,2_3,group,"5","0","1","2","7","0","0",0,0,"0"
2013/06/01,"1",31_90,"1",couple,"7","0","3","9","9","0","0",0,0,"0"
2013/06/01,"1",31_90,"1",solo,"0","1","4","11","19","0","0",0,0,"0"
2013/06/01,"0",31_90,8_14,group,"4","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",8_30,15_plus,group,"9","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",91_plus,2_3,couple,"10","1","4","8","17","0","0",0,0,"0"
2013/06/01,"1",91_plus,8_14,couple,"8","1","1","4","4","0","0",0,0,"0"
2013/06/01,"1",91_plus,2_3,couple,"7","1","3","3","3","1","1",0.333333333333333,0.333333333333333,"2"
2013/06/01,"0",91_plus,2_3,couple,"7","1","1","2","3","0","0",0,0,"0"
2013/06/01,"1",91_plus,15_plus,family_with_children,"10","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",same_next_day,15_plus,couple,"9","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",8_30,8_14,family_with_children,"2","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",8_30,2_3,family_with_children,"10","1","3","4","6","0","0",0,0,"0"
2013/06/01,"0",31_90,2_3,group,"8","1","1","4","4","0","0",0,0,"0"
2013/06/01,"1",same_next_day,4_7,family_with_children,"1","1","1","1","2","0","0",0,0,"0"
2013/06/01,"0",91_plus,15_plus,solo,"2","0","2","5","6","0","0",0,0,"0"
2013/06/01,"1",31_90,15_plus,solo,"3","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",8_30,15_plus,couple,"3","1","1","3","3","0","0",0,0,"0"
2013/06/01,"0",31_90,4_7,solo,"10","1","1","1","2","0","0",0,0,"0"
2013/06/01,"1",8_30,8_14,solo,"3","1","1","2","5","0","0",0,0,"0"
2013/06/01,"1",31_90,4_7,solo,"10","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",91_plus,4_7,group,"7","1","3","5","8","0","0",0,0,"0"
2013/06/01,"1",2_7,4_7,group,"4","1","1","1","4","0","0",0,0,"0"
2013/06/01,"1",8_30,15_plus,family_with_children,"1","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",same_next_day,4_7,couple,"8","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",8_30,4_7,solo,"7","1","1","4","4","0","0",0,0,"0"
2013/06/01,"1",91_plus,2_3,couple,"8","0","4","5","10","0","0",0,0,"0"
2013/06/01,"0",31_90,4_7,solo,"6","1","1","1","2","0","0",0,0,"0"
2013/06/01,"0",91_plus,4_7,solo,"7","1","1","1","2","0","0",0,0,"0"
2013/06/01,"0",31_90,15_plus,group,"2","0","1","1","1","0","0",0,0,"0"
2013/06/01,"0",8_30,4_7,group,"3","1","2","7","12","0","0",0,0,"0"
2013/06/01,"0",2_7,15_plus,solo,"2","0","2","2","2","0","0",0,0,"0"
2013/06/01,"1",same_next_day,"1",couple,"4","0","2","4","4","1","1",0.25,0.25,"2"
2013/06/01,"1",2_7,15_plus,couple,"7","0","2","4","7","0","0",0,0,"0"
2013/06/01,"1",2_7,"1",solo,"8","0","1","1","2","0","0",0,0,"0"
2013/06/01,"1",same_next_day,8_14,group,"5","0","1","1","1","0","0",0,0,"0"
2013/06/01,"1",8_30,8_14,couple,"7","1","1","5","7","0","0",0,0,"0"
2013/06/01,"0",8_30,15_plus,solo,"3","0","1","1","1","0","0",0,0,"0"
2013/06/01,"0",2_7,2_3,group,"7","1","2","3","9","0","0",0,0,"0"
2013/06/01,"1",31_90,15_plus,group,"2","0","1","1","1","0","0",0,0,"0"
2013/06/01,"0",31_90,8_14,family_with_children,"6","0","1","2","3","0","0",0,0,"0"
2013/06/01,"1",2_7,15_plus,family_with_children,"5","0","1","1","1","0","0",0,0,"0"
2013/06/01,"1",31_90,2_3,family_with_children,"8","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",8_30,15_plus,group,"7","0","1","1","1","0","0",0,0,"0"
2013/06/01,"0",31_90,2_3,family_with_children,"7","1","2","14","27","1","1",0.0714285714285714,0.037037037037037,"1"
2013/06/01,"1",same_next_day,2_3,group,"4","0","1","2","2","0","0",0,0,"0"
2013/06/01,"1",31_90,8_14,family_with_children,"4","1","1","3","10","0","0",0,0,"0"
2013/06/01,"1",8_30,4_7,family_with_children,"10","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",2_7,2_3,solo,"3","1","2","5","6","2","2",0.4,0.333333333333333,"2"
2013/06/01,"1",8_30,4_7,group,"6","0","1","6","21","0","0",0,0,"0"
2013/06/01,"1",same_next_day,"1",solo,"2","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",same_next_day,"1",solo,"10","0","1","4","4","2","2",0.5,0.5,"2"
2013/06/01,"0",91_plus,8_14,group,"2","1","1","4","4","0","0",0,0,"0"
2013/06/01,"1",2_7,2_3,group,"8","0","1","1","1","1","1",1,1,"2"
2013/06/01,"1",same_next_day,8_14,couple,"2","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",31_90,8_14,couple,"8","0","1","1","1","1","1",1,1,"2"
2013/06/01,"0",8_30,"1",group,"4","1","2","4","6","2","2",0.5,0.333333333333333,"2"
2013/06/01,"1",same_next_day,15_plus,solo,"9","1","1","1","2","0","0",0,0,"0"
2013/06/01,"1",31_90,"1",solo,"3","1","2","2","2","0","0",0,0,"0"
2013/06/01,"1",same_next_day,15_plus,family_with_children,"0","0","1","1","1","0","0",0,0,"0"
2013/06/01,"1",31_90,4_7,solo,"5","1","1","2","3","0","0",0,0,"0"
2013/06/01,"0",same_next_day,4_7,solo,"3","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",2_7,8_14,family_with_children,"3","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",2_7,8_14,couple,"10","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",91_plus,15_plus,group,"0","0","2","5","10","1","1",0.2,0.1,"2"
2013/06/01,"1",same_next_day,8_14,couple,"4","0","2","2","3","0","0",0,0,"0"
2013/06/01,"0",8_30,8_14,couple,"8","1","1","2","2","0","0",0,0,"0"
2013/06/01,"0",31_90,8_14,couple,"7","1","1","1","2","0","0",0,0,"0"
2013/06/01,"1",31_90,15_plus,family_with_children,"7","0","1","1","2","0","0",0,0,"0"
2013/06/01,"1",31_90,"1",family_with_children,"7","0","1","1","1","0","0",0,0,"0"
2013/06/01,"0",91_plus,8_14,family_with_children,"5","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",2_7,2_3,couple,"7","1","1","8","14","1","1",0.125,0.0714285714285714,"2"
2013/06/01,"1",8_30,8_14,group,"7","0","1","2","3","0","0",0,0,"0"
2013/06/01,"1",8_30,15_plus,family_with_children,"0","1","2","2","3","0","0",0,0,"0"
2013/06/01,"1",8_30,4_7,family_with_children,"5","1","1","7","10","1","1",0.142857142857143,0.1,"2"
2013/06/01,"0",91_plus,8_14,family_with_children,"10","1","1","2","2","0","0",0,0,"0"
2014/12/01,"1",8_30,4_7,group,"3","1","10","17","24","0","0",0,0,"0"
2014/12/01,"0",8_30,15_plus,couple,"8","0","2","2","2","0","0",0,0,"0"
2014/12/01,"1",91_plus,15_plus,family_with_children,"3","0","10","30","49","0","0",0,0,"0"
2014/12/01,"1",2_7,4_7,solo,"4","1","5","5","5","0","0",0,0,"0"
2014/12/01,"1",91_plus,15_plus,group,"3","0","3","14","38","0","0",0,0,"0"
2014/12/01,"1",2_7,"1",solo,"4","1","3","7","10","1","1",0.142857142857143,0.1,"2"
2014/12/01,"0",91_plus,2_3,group,"6","0","3","33","37","0","0",0,0,"0"
2014/12/01,"1",31_90,4_7,couple,"6","1","6","12","16","2","2",0.166666666666667,0.125,"4"
2014/12/01,"1",same_next_day,15_plus,couple,"9","1","4","4","5","0","0",0,0,"0"
2014/12/01,"0",91_plus,8_14,couple,"6","0","3","3","3","0","0",0,0,"0"
2014/12/01,"1",91_plus,4_7,family_with_children,"6","1","2","6","11","0","0",0,0,"0"
2014/12/01,"0",31_90,4_7,family_with_children,"7","1","4","6","9","0","0",0,0,"0"
2014/12/01,"1",8_30,"1",solo,"5","1","4","4","7","1","1",0.25,0.142857142857143,"2"
2014/12/01,"1",8_30,2_3,group,"4","1","2","11","16","1","1",0.0909090909090909,0.0625,"2"
2014/12/01,"0",8_30,8_14,group,"7","1","1","1","3","0","0",0,0,"0"
2014/12/01,"0",same_next_day,4_7,solo,"4","1","4","7","13","0","0",0,0,"0"
2014/12/01,"1",8_30,8_14,group,"3","0","15","25","30","0","0",0,0,"0"
2014/12/01,"0",8_30,"1",group,"7","1","3","5","5","0","0",0,0,"0"
2014/12/01,"1",same_next_day,"1",couple,"4","1","5","5","8","0","0",0,0,"0"
2014/12/01,"1",same_next_day,"1",group,"1","1","3","3","3","0","0",0,0,"0"
2014/12/01,"0",2_7,15_plus,family_with_children,"5","1","1","2","2","0","0",0,0,"0"
2014/12/01,"1",31_90,"1",family_with_children,"8","0","1","2","2","0","0",0,0,"0"
2014/12/01,"0",91_plus,15_plus,solo,"1","1","4","6","6","0","0",0,0,"0"
2014/12/01,"1",8_30,"1",family_with_children,"6","0","4","8","9","0","0",0,0,"0"
2014/12/01,"1",31_90,8_14,couple,"5","1","5","18","30","0","0",0,0,"0"
2014/12/01,"0",91_plus,4_7,family_with_children,"6","1","2","3","3","0","0",0,0,"0"
2014/12/01,"0",31_90,8_14,solo,"7","0","8","16","20","2","2",0.125,0.1,"2"
2014/12/01,"0",2_7,8_14,couple,"7","1","2","10","15","0","0",0,0,"0"
2014/12/01,"1",2_7,8_14,couple,"7","1","1","1","2","0","0",0,0,"0"
2014/12/01,"1",91_plus,2_3,solo,"5","1","3","4","8","0","0",0,0,"0"
2014/12/01,"1",8_30,"1",solo,"6","0","5","6","11","0","0",0,0,"0"
2014/12/01,"1",8_30,15_plus,couple,"6","0","1","1","1","0","0",0,0,"0"
2014/12/01,"0",31_90,15_plus,family_with_children,"3","0","2","16","16","0","0",0,0,"0"
2014/12/01,"1",91_plus,15_plus,family_with_children,"4","1","2","8","15","1","1",0.125,0.0666666666666667,"2"
2014/12/01,"1",91_plus,"1",solo,"7","1","2","2","5","0","0",0,0,"0"
2014/12/01,"1",8_30,"1",group,"7","1","1","1","2","0","0",0,0,"0"
2014/12/01,"1",31_90,8_14,solo,"5","1","4","7","12","0","0",0,0,"0"
2014/12/01,"0",31_90,2_3,group,"8","0","11","27","36","1","1",0.037037037037037,0.0277777777777778,"1"
2014/12/01,"0",31_90,8_14,family_with_children,"8","1","1","2","3","0","0",0,0,"0"
2014/12/01,"1",8_30,2_3,group,"7","1","1","1","2","0","0",0,0,"0"
2014/12/01,"1",same_next_day,"1",group,"4","0","4","6","7","0","0",0,0,"0"
2014/12/01,"0",8_30,15_plus,family_with_children,"3","0","6","17","25","1","1",0.0588235294117647,0.04,"1"
2014/12/01,"0",2_7,"1",group,"6","1","1","5","7","1","1",0.2,0.142857142857143,"1"
2014/12/01,"0",2_7,"1",couple,"6","1","2","3","3","1","1",0.333333333333333,0.333333333333333,"1"
2014/12/01,"0",31_90,"1",family_with_children,"8","1","2","5","8","0","0",0,0,"0"
2014/12/01,"0",2_7,15_plus,group,"9","1","2","3","3","0","0",0,0,"0"
2014/12/01,"1",91_plus,8_14,solo,"6","1","1","1","1","0","0",0,0,"0"
2014/12/01,"1",91_plus,8_14,solo,"5","1","3","4","4","0","0",0,0,"0"
2014/12/01,"1",2_7,8_14,family_with_children,"3","1","2","7","10","0","0",0,0,"0"
2014/12/01,"1",31_90,8_14,family_with_children,"6","0","1","1","1","0","0",0,0,"0"
2014/12/01,"0",same_next_day,4_7,couple,"4","1","6","12","19","3","3",0.25,0.157894736842105,"3"
2014/12/01,"1",31_90,15_plus,family_with_children,"5","0","3","6","6","0","0",0,0,"0"
2014/12/01,"1",31_90,15_plus,family_with_children,"3","0","4","6","10","0","0",0,0,"0"
2014/12/01,"1",8_30,15_plus,family_with_children,"0","0","5","6","6","0","0",0,0,"0"
2014/12/01,"0",2_7,15_plus,group,"2","0","1","3","4","0","0",0,0,"0"
2014/12/01,"1",2_7,15_plus,couple,"9","1","8","10","11","0","0",0,0,"0"
2014/12/01,"1",8_30,8_14,family_with_children,"7","0","7","20","27","1","1",0.05,0.037037037037037,"2"
2014/12/01,"1",8_30,15_plus,group,"0","0","2","37","46","0","0",0,0,"0"
2014/12/01,"1",91_plus,"1",group,"7","1","1","1","2","0","0",0,0,"0"
2014/12/01,"1",91_plus,"1",solo,"1","1","2","2","2","0","0",0,0,"0"
2014/12/01,"1",91_plus,15_plus,couple,"7","1","1","1","1","0","0",0,0,"0"
2014/12/01,"1",same_next_day,2_3,group,"7","0","1","2","2","1","1",0.5,0.5,"2"
2014/12/01,"0",31_90,15_plus,couple,"4","1","1","1","2","0","0",0,0,"0"
2014/12/01,"0",8_30,4_7,group,"8","1","1","5","12","1","1",0.2,0.0833333333333333,"1"
2014/12/01,"1",8_30,15_plus,solo,"8","1","1","1","1","0","0",0,0,"0"
2014/12/01,"1",8_30,8_14,couple,"6","0","1","1","3","0","0",0,0,"0"
2014/12/01,"1",31_90,4_7,group,"6","1","2","3","12","1","1",0.333333333333333,0.0833333333333333,"2"
2014/12/01,"1",31_90,4_7,solo,"6","1","1","3","8","0","0",0,0,"0"
2014/12/01,"1",31_90,"1",couple,"7","1","1","4","6","0","0",0,0,"0"
2014/12/01,"1",same_next_day,15_plus,family_with_children,"1","0","1","1","1","0","0",0,0,"0"
2014/12/01,"1",8_30,"1",solo,"7","1","1","1","1","0","0",0,0,"0"
2014/12/01,"1",8_30,4_7,solo,"8","1","2","2","3","0","0",0,0,"0"
2014/12/01,"0",31_90,15_plus,solo,"7","0","3","10","10","0","0",0,0,"0"
2014/12/01,"0",2_7,8_14,couple,"8","0","2","4","10","0","0",0,0,"0"
2014/12/01,"1",same_next_day,8_14,couple,"3","1","1","1","1","0","0",0,0,"0"
2014/12/01,"1",31_90,8_14,solo,"7","1","2","3","3","0","0",0,0,"0"
2014/12/01,"1",31_90,8_14,group,"7","0","7","10","11","0","0",0,0,"0"
2014/12/01,"0",8_30,8_14,solo,"6","0","1","1","1","0","0",0,0,"0"
2014/10/01,"1",8_30,15_plus,solo,"1","1","2","4","5","0","0",0,0,"0"
2014/10/01,"1",8_30,4_7,solo,"4","1","5","19","28","1","1",0.0526315789473684,0.0357142857142857,"2"
2014/10/01,"0",91_plus,8_14,couple,"5","1","3","19","29","0","0",0,0,"0"
2014/10/01,"1",8_30,2_3,group,"4","1","3","7","9","0","0",0,0,"0"
2014/10/01,"1",2_7,2_3,solo,"4","1","4","7","10","1","1",0.142857142857143,0.1,"2"
2014/10/01,"1",same_next_day,"1",family_with_children,"4","0","2","2","3","0","0",0,0,"0"
2014/10/01,"1",same_next_day,"1",couple,"5","1","2","4","4","0","0",0,0,"0"
2014/10/01,"1",31_90,2_3,family_with_children,"7","1","3","8","11","0","0",0,0,"0"
2014/10/01,"0",8_30,15_plus,solo,"0","1","6","20","21","1","1",0.05,0.0476190476190476,"1"
2014/10/01,"0",2_7,"1",group,"4","1","9","27","39","7","7",0.259259259259259,0.179487179487179,"7"
2014/10/01,"0",2_7,4_7,solo,"6","1","1","3","7","0","0",0,0,"0"
2014/10/01,"0",same_next_day,4_7,group,"7","0","3","6","6","0","0",0,0,"0"
2014/10/01,"0",2_7,"1",family_with_children,"6","0","4","5","13","0","0",0,0,"0"
2014/10/01,"1",8_30,"1",group,"6","0","3","9","12","1","1",0.111111111111111,0.0833333333333333,"2"
2014/10/01,"0",2_7,8_14,solo,"3","1","2","3","10","0","0",0,0,"0"
2014/10/01,"1",31_90,2_3,solo,"5","1","7","14","19","1","1",0.0714285714285714,0.0526315789473684,"2"
2014/10/01,"0",8_30,8_14,group,"7","0","7","48","62","0","0",0,0,"0"
2014/10/01,"1",31_90,8_14,solo,"3","1","9","25","34","0","0",0,0,"0"
2014/10/01,"1",same_next_day,15_plus,group,"2","0","1","1","1","0","0",0,0,"0"
2014/10/01,"1",2_7,2_3,family_with_children,"8","1","1","4","7","0","0",0,0,"0"
2014/10/01,"1",same_next_day,15_plus,couple,"5","0","4","4","4","0","0",0,0,"0"
2014/10/01,"1",91_plus,4_7,family_with_children,"6","1","2","2","4","0","0",0,0,"0"
2014/10/01,"1",91_plus,15_plus,group,"2","0","3","5","6","0","0",0,0,"0"
2014/10/01,"0",91_plus,8_14,family_with_children,"6","1","1","3","3","0","0",0,0,"0"
2014/10/01,"0",91_plus,2_3,solo,"8","1","1","3","3","1","1",0.333333333333333,0.333333333333333,"1"
2014/10/01,"0",91_plus,15_plus,solo,"4","1","1","1","1","0","0",0,0,"0"
2014/10/01,"1",91_plus,"1",couple,"7","1","2","2","5","0","0",0,0,"0"
2014/10/01,"1",2_7,"1",group,"0","1","3","6","6","1","1",0.166666666666667,0.166666666666667,"2"
2014/10/01,"1",same_next_day,2_3,group,"1","1","4","7","15","0","0",0,0,"0"
2014/10/01,"0",2_7,8_14,group,"3","0","1","1","2","0","0",0,0,"0"
2014/10/01,"0",2_7,4_7,solo,"8","1","1","32","36","0","0",0,0,"0"
2014/10/01,"0",same_next_day,2_3,family_with_children,"8","0","1","1","1","0","0",0,0,"0"
2014/10/01,"1",8_30,"1",family_with_children,"7","0","3","5","5","0","0",0,0,"0"
2014/10/01,"1",same_next_day,"1",family_with_children,"3","0","4","5","12","0","0",0,0,"0"
2014/10/01,"1",31_90,2_3,group,"8","0","6","28","46","2","2",0.0714285714285714,0.0434782608695652,"4"
2014/10/01,"0",91_plus,4_7,family_with_children,"6","0","11","52","63","0","0",0,0,"0"
2014/10/01,"0",same_next_day,"1",family_with_children,"8","0","9","41","59","6","6",0.146341463414634,0.101694915254237,"6"
2014/10/01,"1",8_30,15_plus,family_with_children,"0","0","1","1","1","0","0",0,0,"0"
2014/10/01,"1",same_next_day,4_7,solo,"5","0","7","16","20","1","1",0.0625,0.05,"2"
2014/10/01,"0",31_90,8_14,solo,"8","0","5","12","17","1","1",0.0833333333333333,0.0588235294117647,"1"
2014/10/01,"0",31_90,15_plus,couple,"4","1","2","9","10","0","0",0,0,"0"
2014/10/01,"1",8_30,2_3,family_with_children,"8","1","1","1","3","0","0",0,0,"0"
2014/10/01,"1",8_30,4_7,family_with_children,"4","1","2","7","9","2","2",0.285714285714286,0.222222222222222,"4"
2014/10/01,"1",31_90,4_7,group,"8","1","3","7","7","0","0",0,0,"0"
2014/10/01,"1",91_plus,15_plus,solo,"3","0","3","24","39","0","0",0,0,"0"
2014/10/01,"1",same_next_day,8_14,group,"8","0","1","1","4","0","0",0,0,"0"
2014/10/01,"1",91_plus,15_plus,family_with_children,"4","0","3","6","10","1","1",0.166666666666667,0.1,"2"
2014/10/01,"0",2_7,2_3,family_with_children,"8","1","1","11","11","0","0",0,0,"0"
2014/10/01,"1",2_7,4_7,solo,"8","1","2","6","11","0","0",0,0,"0"
2014/10/01,"0",2_7,"1",solo,"8","1","4","14","16","1","1",0.0714285714285714,0.0625,"1"
2014/10/01,"0",same_next_day,8_14,group,"0","1","1","1","1","0","0",0,0,"0"
2014/10/01,"0",same_next_day,8_14,family_with_children,"1","1","2","2","3","0","0",0,0,"0"
2014/10/01,"1",same_next_day,2_3,couple,"8","1","1","1","1","0","0",0,0,"0"
2014/10/01,"1",8_30,15_plus,solo,"4","0","3","7","11","0","0",0,0,"0"
2014/10/01,"1",same_next_day,"1",group,"7","0","1","1","1","0","0",0,0,"0"
2014/10/01,"1",31_90,8_14,group,"8","0","2","2","2","0","0",0,0,"0"
2014/10/01,"1",same_next_day,15_plus,couple,"9","1","2","3","3","0","0",0,0,"0"
2014/10/01,"0",31_90,8_14,couple,"7","1","4","10","13","0","0",0,0,"0"
2014/10/01,"0",31_90,8_14,group,"7","1","2","3","3","0","0",0,0,"0"
2014/10/01,"1",same_next_day,"1",couple,"3","1","3","3","3","0","0",0,0,"0"
2014/10/01,"1",2_7,"1",family_with_children,"7","0","2","2","2","0","0",0,0,"0"
2014/10/01,"0",31_90,8_14,family_with_children,"8","0","6","18","21","0","0",0,0,"0"
2014/10/01,"1",2_7,"1",couple,"6","0","3","7","9","1","1",0.142857142857143,0.111111111111111,"2"
2014/10/01,"0",91_plus,2_3,couple,"6","1","1","1","1","0","0",0,0,"0"
2014/10/01,"1",2_7,8_14,solo,"7","0","3","6","10","1","1",0.166666666666667,0.1,"2"
2014/10/01,"1",same_next_day,4_7,solo,"7","1","1","4","6","0","0",0,0,"0"
2014/10/01,"0",2_7,4_7,family_with_children,"7","1","2","37","83","1","1",0.027027027027027,0.0120481927710843,"1"
2014/10/01,"1",same_next_day,8_14,couple,"5","0","7","9","11","0","0",0,0,"0"
2014/10/01,"1",31_90,"1",group,"4","1","2","43","112","0","0",0,0,"0"
2014/10/01,"0",2_7,15_plus,family_with_children,"9","1","1","1","2","0","0",0,0,"0"
2014/10/01,"1",same_next_day,4_7,couple,"5","1","2","5","26","1","1",0.2,0.0384615384615385,"2"
2014/10/01,"1",91_plus,2_3,group,"6","1","1","2","7","0","0",0,0,"0"
2014/10/01,"0",91_plus,15_plus,solo,"6","0","2","3","5","0","0",0,0,"0"
2014/10/01,"0",8_30,15_plus,family_with_children,"1","0","2","5","5","0","0",0,0,"0"
2014/10/01,"1",2_7,8_14,couple,"8","0","1","4","13","0","0",0,0,"0"
2014/10/01,"1",8_30,"1",group,"3","0","2","3","3","0","0",0,0,"0"
2014/10/01,"1",2_7,8_14,family_with_children,"1","0","3","11","14","1","1",0.0909090909090909,0.0714285714285714,"2"
2014/10/01,"0",31_90,15_plus,group,"2","1","2","2","3","0","0",0,0,"0"
2014/10/01,"1",91_plus,8_14,family_with_children,"7","1","2","4","5","0","0",0,0,"0"
2014/10/01,"0",2_7,2_3,family_with_children,"7","1","2","3","3","0","0",0,0,"0"
2014/10/01,"0",31_90,15_plus,solo,"8","0","3","7","7","0","0",0,0,"0"
2014/10/01,"1",2_7,4_7,family_with_children,"4","1","2","3","6","0","0",0,0,"0"
2014/10/01,"0",8_30,8_14,group,"4","0","2","3","7","0","0",0,0,"0"
2014/10/01,"0",same_next_day,15_plus,couple,"9","1","3","5","5","0","0",0,0,"0"
2014/10/01,"0",2_7,4_7,family_with_children,"4","1","2","4","5","0","0",0,0,"0"
2014/10/01,"1",2_7,2_3,couple,"8","1","2","15","44","1","1",0.0666666666666667,0.0227272727272727,"2"
2014/10/01,"1",8_30,4_7,group,"8","0","1","2","3","0","0",0,0,"0"
2014/10/01,"0",same_next_day,2_3,group,"4","1","5","27","33","2","2",0.0740740740740741,0.0606060606060606,"2"
2014/10/01,"1",91_plus,15_plus,group,"1","0","4","7","8","0","0",0,0,"0"
2014/10/01,"0",91_plus,8_14,family_with_children,"5","1","5","30","41","4","4",0.133333333333333,0.0975609756097561,"4"
2014/10/01,"1",same_next_day,8_14,solo,"1","0","3","13","15","0","0",0,0,"0"
2014/10/01,"1",31_90,"1",family_with_children,"8","0","2","2","3","0","0",0,0,"0"
2014/10/01,"1",2_7,4_7,family_with_children,"6","1","1","2","3","0","0",0,0,"0"
2014/10/01,"1",8_30,15_plus,couple,"0","1","5","13","17","1","1",0.0769230769230769,0.0588235294117647,"2"
2014/10/01,"1",8_30,"1",couple,"7","1","1","1","1","0","0",0,0,"0"
2014/10/01,"0",2_7,4_7,couple,"4","1","6","17","22","2","2",0.117647058823529,0.0909090909090909,"2"
2014/10/01,"1",91_plus,8_14,family_with_children,"5","1","4","5","6","0","0",0,0,"0"
2014/10/01,"0",91_plus,8_14,solo,"8","1","1","2","2","0","0",0,0,"0"
2014/10/01,"0",2_7,4_7,group,"6","0","1","1","1","0","0",0,0,"0"
2014/10/01,"1",same_next_day,2_3,group,"2","0","4","11","20","0","0",0,0,"0"
2014/10/01,"1",2_7,8_14,solo,"6","0","1","3","5","0","0",0,0,"0"
2014/10/01,"1",8_30,2_3,family_with_children,"4","1","4","21","37","1","1",0.0476190476190476,0.027027027027027,"2"
2014/10/01,"1",2_7,8_14,couple,"2","1","5","21","25","0","0",0,0,"0"
2014/10/01,"0",31_90,"1",group,"7","1","2","3","3","0","0",0,0,"0"
2014/10/01,"0",31_90,"1",group,"6","1","1","2","3","0","0",0,0,"0"
2014/10/01,"0",2_7,4_7,group,"5","1","4","7","9","1","1",0.142857142857143,0.111111111111111,"1"
2014/10/01,"1",8_30,8_14,group,"3","1","1","1","1","0","0",0,0,"0"
2014/10/01,"1",31_90,8_14,solo,"6","1","1","1","1","0","0",0,0,"0"
2014/10/01,"0",same_next_day,8_14,group,"9","1","3","9","15","0","0",0,0,"0"
2014/10/01,"0",same_next_day,4_7,couple,"8","1","1","1","2","0","0",0,0,"0"
2014/10/01,"0",same_next_day,"1",group,"6","0","1","1","1","0","0",0,0,"0"
2014/10/01,"0",same_next_day,2_3,solo,"6","0","3","5","7","0","0",0,0,"0"
2014/10/01,"0",2_7,8_14,family_with_children,"3","0","4","5","6","0","0",0,0,"0"
2014/10/01,"0",8_30,15_plus,group,"2","0","4","4","5","0","0",0,0,"0"
2014/10/01,"1",2_7,2_3,group,"6","0","2","3","5","0","0",0,0,"0"
2014/10/01,"0",91_plus,8_14,group,"4","0","5","24","35","1","1",0.0416666666666667,0.0285714285714286,"1"
2014/10/01,"0",91_plus,8_14,couple,"7","1","2","3","5","0","0",0,0,"0"
2014/10/01,"1",91_plus,15_plus,group,"9","1","4","11","22","0","0",0,0,"0"
2013/01/01,"0",same_next_day,15_plus,family_with_children,"3","0","1","3","5","0","0",0,0,"0"
2013/01/01,"1",2_7,4_7,group,"3","0","2","2","4","0","0",0,0,"0"
2013/01/01,"1",same_next_day,4_7,couple,"3","0","7","49","78","1","1",0.0204081632653061,0.0128205128205128,"2"
2013/01/01,"1",same_next_day,"1",solo,"5","1","1","1","1","0","0",0,0,"0"
2013/01/01,"1",31_90,8_14,group,"8","0","1","2","3","0","0",0,0,"0"
2013/01/01,"0",2_7,8_14,couple,"7","0","3","6","6","0","0",0,0,"0"
2013/01/01,"0",91_plus,15_plus,family_with_children,"0","1","3","8","15","0","0",0,0,"0"
2013/01/01,"0",31_90,8_14,solo,"7","0","5","9","21","0","0",0,0,"0"
2013/01/01,"1",91_plus,4_7,group,"7","1","2","5","14","0","0",0,0,"0"
2013/01/01,"0",31_90,15_plus,couple,"0","1","3","10","21","0","0",0,0,"0"
